Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,suhu
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2017,33.61704038
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2017,33.48372185
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2017,33.64800066
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2018,32.42168999
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2018,30.71200522
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2018,34.8407334
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2018,34.57568997
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2018,32.89244595
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2018,28.64991608
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2018,31.71616822
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2018,31.34902187
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2018,30.61651893
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2018,31.09922538
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2018,35.22912147
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2018,32.82329636
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2018,31.81161472
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2018,33.36640205
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2018,34.130757
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2018,34.02958314
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2018,34.25120471
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2019,32.60892798
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2019,31.22506838
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2019,34.6378384
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2019,34.85564583
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2019,32.65099259
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2019,28.55524894
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2019,31.25769195
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2019,31.32889498
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2019,30.71949239
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2019,30.28425761
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2019,35.56677982
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2019,32.75330808
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2019,31.63824405
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2019,33.31491052
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2019,34.54782229
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2019,34.07901289
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2019,34.5774136
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2020,32.00955276
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2020,30.46786203
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2020,33.90431954
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2020,33.60524152
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2020,32.54767428
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2020,28.63449137
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2020,31.21916457
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2020,30.97745465
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2020,30.16486272
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2020,30.52774508
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2020,34.47744844
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2020,32.14469049
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2020,31.33690115
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2020,32.53836049
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2020,33.5709251
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2020,33.70772661
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2020,33.78338107
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2021,32.08306154
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2021,30.15497278
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2021,33.92699854
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2021,33.21046922
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2021,31.80106017
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2021,27.98732553
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2021,31.24301734
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2021,30.92323152
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2021,30.09604905
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2021,30.61397144
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2021,34.36934374
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2021,31.50757086
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2021,31.15436734
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2021,31.70757319
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2021,32.99030099
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2021,32.91756883
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2021,33.48929714
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2022,32.0177611
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2022,29.87314199
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2022,33.81694359
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2022,33.20843569
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2022,31.97683911
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2022,28.24640929
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2022,31.23290203
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2022,31.08033081
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2022,29.94741504
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2022,30.33148005
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2022,34.08306064
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2022,31.57622816
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2022,31.48318267
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2022,32.00069016
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2022,33.47740736
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2022,33.30506194
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2022,33.51204221
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2023,32.71781356
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2023,31.16902972
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2023,35.02778753
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2023,35.19745111
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2023,32.7944834
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2023,28.47683461
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2023,31.29940616
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2023,31.37484084
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2023,30.97252234
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2023,30.55836812
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2023,35.64582128
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2023,33.12234428
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2023,31.53402964
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2023,33.19570017
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2023,34.70569279
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2023,34.31879617
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2023,34.91367437
KONAWE,7402,SULAWESI TENGGARA,121.886158,-3.5253956,2024,33.23852204
KOLAKA,7401,SULAWESI TENGGARA,121.5284569,-4.0748143,2024,31.55383444
KONAWE SELATAN,7405,SULAWESI TENGGARA,122.4208107,-4.2626711,2024,35.4123236
BOMBANA,7406,SULAWESI TENGGARA,121.8507507,-4.7977893,2024,34.84528343
WAKATOBI,7407,SULAWESI TENGGARA,123.7952113,-5.5753417,2024,33.3854944
KOLAKA UTARA,7408,SULAWESI TENGGARA,121.1562663,-3.2477187,2024,29.43912362
BUTON UTARA,7410,SULAWESI TENGGARA,123.0159464,-4.701497,2024,33.33543524
KONAWE UTARA,7409,SULAWESI TENGGARA,121.9969778,-3.3852102,2024,31.97422416
KOLAKA TIMUR,7411,SULAWESI TENGGARA,121.6171205,-3.8045881,2024,31.12798587
KONAWE KEPULAUAN,7412,SULAWESI TENGGARA,123.0950545,-4.114416,2024,32.68255319
KOTA KENDARI,7471,SULAWESI TENGGARA,122.5325884,-4.0003929,2024,36.69572659
KOTA BAU BAU,7472,SULAWESI TENGGARA,122.6752717,-5.4299008,2024,33.5398504
BUTON,7404,SULAWESI TENGGARA,122.9230566,-5.3184633,2024,33.34355063
BUTON SELATAN,7415,SULAWESI TENGGARA,122.6708773,-5.6091575,2024,33.25275876
BUTON TENGAH,7414,SULAWESI TENGGARA,122.3992456,-5.316866,2024,34.77389198
MUNA,7403,SULAWESI TENGGARA,122.6394099,-4.9385832,2024,34.79037619
MUNA BARAT,7413,SULAWESI TENGGARA,122.4919939,-4.8169597,2024,35.79983069
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2015,31.49661306
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2015,32.64392318
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2015,30.20043012
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2015,30.62275095
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2015,33.02906988
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2015,34.1383933
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2015,32.8298089
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2015,29.75099063
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2015,31.83816755
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2015,28.91652605
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2015,29.91473698
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2015,38.44675614
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2015,31.92168447
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2015,32.90570725
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2015,37.37484049
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2016,31.30233692
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2016,31.94187205
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2016,29.87048502
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2016,30.66325129
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2016,31.6929348
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2016,32.53380109
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2016,32.46076691
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2016,29.50913336
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2016,31.51028215
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2016,29.53028713
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2016,29.55091834
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2016,36.27435189
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2016,31.62715092
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2016,31.59680689
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2016,37.23957066
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2017,30.02602943
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2017,30.92828559
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2017,29.04006527
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2017,30.3115506
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2017,30.97037835
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2017,32.05336285
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2017,31.20903065
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2017,28.84862074
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2017,30.64921119
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2017,28.90130119
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2017,28.80906717
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2017,35.93631104
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2017,31.07830217
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2017,31.23947622
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2017,36.3084587
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2018,31.11134685
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2018,31.65180859
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2018,29.83012116
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2018,30.62266227
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2018,32.02449756
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2018,33.11149088
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2018,32.59216037
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2018,29.19337988
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2018,31.60473139
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2018,28.72256024
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2018,29.43148959
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2018,37.05060203
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2018,32.00351442
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2018,32.01617491
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2018,37.33955649
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2019,31.2807654
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2019,31.89167134
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2019,29.72597901
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2019,30.05168231
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2019,32.26726346
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2019,33.66103493
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2019,32.71595544
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2019,29.65254823
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2019,31.76269181
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2019,28.56030771
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2019,29.20977899
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2019,37.59263322
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2019,31.6920803
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2019,31.89787906
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2019,37.50070679
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2020,30.8101224
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2020,31.3134644
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2020,29.10947497
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2020,30.13947883
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2020,31.18829898
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2020,32.4888778
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2020,32.05643956
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2020,28.57860067
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2020,31.6622512
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2020,28.94407622
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2020,29.26222718
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2020,35.34983854
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2020,31.49388235
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2020,32.05829762
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2020,37.65770877
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2021,30.38102577
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2021,30.89034904
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2021,29.43546782
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2021,29.96567
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2021,31.12649526
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2021,32.44766289
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2021,31.90727215
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2021,28.94715432
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2021,30.83322748
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2021,28.67829231
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2021,28.79963396
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2021,35.61030709
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2021,31.33325563
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2021,31.27912107
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2021,36.84372593
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2022,30.15385532
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2022,30.4280068
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2022,28.60371981
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2022,29.71677934
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2022,30.62817573
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2022,31.84480349
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2022,31.49154927
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2022,28.07879664
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2022,30.78572569
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2022,28.72054467
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2022,28.66419963
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2022,35.43358819
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2022,30.77362063
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2022,30.90509883
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2022,37.05520996
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2023,31.28438973
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2023,31.9757697
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2023,29.17475518
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2023,29.89345335
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2023,32.29223919
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2023,33.49759089
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2023,33.00329873
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2023,29.18570894
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2023,31.71381716
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2023,28.85313784
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2023,29.18656993
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2023,37.63490328
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2023,32.03058969
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2023,32.62148336
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2023,37.43086801
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2024,30.81852034
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2024,30.89042482
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2024,28.52757226
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2024,29.90626421
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2024,30.39800412
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2024,31.33564254
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2024,31.61938243
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2024,29.23673773
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2024,31.60688888
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2024,29.8620253
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2024,29.20019668
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2024,34.1311204
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2024,30.57834459
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2024,32.17449623
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2024,38.83217889
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2015,32.79503132
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2015,36.36688438
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2015,31.64430049
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2015,30.24145203
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2015,28.50101139
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2015,31.73241983
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2015,30.80481569
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2015,32.89460123
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2015,31.33242624
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2015,30.70473741
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2015,29.37512848
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2015,29.30786282
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2015,32.89601294
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2015,32.86124561
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2015,32.30186803
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2015,32.96881659
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2015,32.52192427
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2015,35.46813619
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2015,35.9001222
